state,state_name,county,Gaussian_Mixture_label,Affinity_Propagation_label,Agglomerative_Clustering_label,KMeans_label
AK,Alaska,Aleutians West,2,67,0,2
KS,Kansas,Johnson,0,30,1,0
MN,Minnesota,Washington,2,106,0,0
ND,North Dakota,Dickey,0,108,1,0
ND,North Dakota,Cavalier,1,95,2,1
ND,North Dakota,Divide,0,7,2,1
ND,North Dakota,Slope,0,52,1,1
ND,North Dakota,Ransom,1,9,2,1
ND,North Dakota,Burleigh,1,84,2,1
ND,North Dakota,Stutsman,2,22,0,2
ND,North Dakota,Pembina,1,86,2,1
ND,North Dakota,Foster,0,78,0,0
ND,North Dakota,Oliver,0,70,1,0
ND,North Dakota,LaMoure,1,34,2,1
ND,North Dakota,Nelson,0,85,1,0
ND,North Dakota,Adams,2,73,0,0
ND,North Dakota,Barnes,2,103,0,2
NE,Nebraska,Sarpy,0,42,2,1
NE,Nebraska,Pierce,1,84,1,1
NE,Nebraska,Cass,0,11,1,1
NE,Nebraska,Perkins,2,48,0,2
NE,Nebraska,Washington,1,31,2,1
NE,Nebraska,Seward,1,20,2,1
SD,South Dakota,Perkins,1,114,2,1
SD,South Dakota,Meade,0,27,1,0
SD,South Dakota,Brookings,2,44,0,2
SD,South Dakota,Hughes,0,78,0,0
SD,South Dakota,Butte,2,26,1,0
SD,South Dakota,Harding,2,12,0,2
SD,South Dakota,Hutchinson,1,115,2,1
SD,South Dakota,Spink,2,94,0,2
SD,South Dakota,Hanson,2,75,0,2
SD,South Dakota,Lake,0,98,1,0
SD,South Dakota,Bon Homme,0,98,0,0
SD,South Dakota,Marshall,2,23,0,2
SD,South Dakota,Walworth,2,27,1,0
TX,Texas,Collin,2,67,0,2
VA,Virginia,Fairfax,2,110,1,0
AK,Alaska,North Slope,0,108,2,0
AK,Alaska,Southeast Fairbanks,2,15,1,0
AK,Alaska,Bristol Bay,2,106,0,0
AK,Alaska,Matanuska-Susitna,1,66,2,1
AK,Alaska,Yakutat,0,3,1,0
AK,Alaska,Haines,1,79,2,1
CA,California,San Mateo,2,55,0,2
CO,Colorado,Teller,1,76,2,1
CO,Colorado,Cheyenne,0,83,1,0
CO,Colorado,Chaffee,2,83,0,0
CO,Colorado,Boulder,1,66,2,1
CO,Colorado,La Plata,1,3,1,0
CO,Colorado,Hinsdale,2,67,0,2
CO,Colorado,Yuma,1,114,2,1
CO,Colorado,Mineral,0,98,1,0
CO,Colorado,Ouray,1,95,2,1
IA,Iowa,Palo Alto,1,86,2,1
IA,Iowa,Tama,0,30,1,0
IA,Iowa,Monona,1,100,2,1
IA,Iowa,Chickasaw,2,5,1,0
IA,Iowa,Greene,1,32,2,1
IA,Iowa,Van Buren,0,78,0,0
IA,Iowa,Marshall,2,22,0,0
IA,Iowa,Fayette,1,35,2,1
IA,Iowa,Wayne,2,15,1,1
IA,Iowa,Union,2,69,1,2
IA,Iowa,Cerro Gordo,0,20,2,1
IA,Iowa,Calhoun,0,84,2,1
IA,Iowa,Howard,0,113,1,0
IA,Iowa,Story,1,115,2,1
IA,Iowa,Franklin,0,11,2,0
IA,Iowa,Cass,2,13,0,2
IA,Iowa,Henry,2,19,0,0
IA,Iowa,Ida,1,35,2,0
IA,Iowa,Monroe,1,104,2,0
IA,Iowa,Floyd,2,109,0,2
IA,Iowa,Scott,0,49,1,0
IA,Iowa,Muscatine,2,21,0,2
IA,Iowa,Pocahontas,0,43,1,0
IA,Iowa,Worth,0,27,1,0
IA,Iowa,Black Hawk,2,102,0,2
IL,Illinois,DuPage,2,48,0,2
IL,Illinois,Monroe,2,71,0,0
KS,Kansas,Ness,2,63,0,0
KS,Kansas,Rush,1,42,2,1
KS,Kansas,Morton,2,94,0,2
KS,Kansas,Ellis,1,89,2,1
KS,Kansas,Harper,1,36,2,1
KS,Kansas,Harvey,1,99,1,0
KS,Kansas,Reno,0,60,1,1
KS,Kansas,Rawlins,0,53,1,0
KS,Kansas,Rooks,2,44,0,2
KS,Kansas,Wichita,0,40,1,2
KS,Kansas,Sheridan,2,56,0,2
KS,Kansas,Barber,2,106,0,2
KS,Kansas,Kingman,0,52,1,0
KS,Kansas,Haskell,2,43,1,0
KS,Kansas,Jewell,1,42,2,1
KS,Kansas,Marshall,0,92,1,0
KS,Kansas,Grant,1,68,2,1
KS,Kansas,Stanton,1,64,2,0
KS,Kansas,Doniphan,0,15,1,0
KS,Kansas,Linn,2,73,0,0
MD,Maryland,Carroll,0,42,2,1
MN,Minnesota,Itasca,2,94,0,2
MN,Minnesota,Wadena,2,14,0,2
MN,Minnesota,Cook,0,0,1,0
MN,Minnesota,Mille Lacs,0,70,1,0
MT,Montana,Madison,2,119,0,0
MT,Montana,Sheridan,0,41,1,0
MT,Montana,Garfield,0,52,1,0
MT,Montana,Stillwater,2,55,0,2
MT,Montana,Jefferson,0,16,2,1
MT,Montana,Richland,2,91,2,0
NE,Nebraska,Hitchcock,2,63,0,2
NE,Nebraska,Richardson,0,39,1,0
NE,Nebraska,Grant,0,37,1,2
NE,Nebraska,Hooker,1,96,1,1
NE,Nebraska,Dakota,0,54,1,2
NE,Nebraska,Box Butte,0,52,2,0
NE,Nebraska,Lancaster,0,33,1,0
NE,Nebraska,Gage,0,111,1,0
NJ,New Jersey,Hunterdon,1,31,1,1
NJ,New Jersey,Somerset,1,76,2,1
TX,Texas,Somervell,0,84,2,1
TX,Texas,Live Oak,1,46,2,1
TX,Texas,Jackson,0,52,2,0
TX,Texas,Wheeler,2,94,0,2
TX,Texas,Lee,2,67,0,2
TX,Texas,Scurry,0,77,1,0
TX,Texas,Hamilton,1,1,2,1
TX,Texas,Goliad,2,57,0,2
TX,Texas,Fayette,2,13,0,2
TX,Texas,Lavaca,2,2,0,2
TX,Texas,Panola,2,71,1,0
TX,Texas,Howard,1,68,2,1
TX,Texas,Gillespie,1,114,2,1
TX,Texas,Coke,2,22,0,0
TX,Texas,Terrell,1,25,2,1
TX,Texas,Yoakum,2,109,0,2
TX,Texas,Pecos,0,69,1,2
TX,Texas,Hood,1,7,2,1
TX,Texas,Dickens,2,56,0,2
TX,Texas,Kaufman,2,102,0,2
TX,Texas,Winkler,0,111,1,0
TX,Texas,Ochiltree,0,70,1,0
TX,Texas,Johnson,1,116,2,1
TX,Texas,Clay,1,36,2,1
TX,Texas,King,1,72,2,0
UT,Utah,Daggett,0,33,1,0
UT,Utah,Davis,0,92,1,0
VA,Virginia,Bedford,2,61,0,2
VA,Virginia,James City,2,56,0,2
VA,Virginia,Gloucester,0,3,1,0
VA,Virginia,Fauquier,1,46,2,1
VA,Virginia,Frederick,2,94,0,2
VA,Virginia,Clarke,0,15,1,1
VA,Virginia,Virginia Beach City,0,117,2,1
VA,Virginia,Albemarle,1,89,2,1
VA,Virginia,Chesapeake City,0,41,1,0
VA,Virginia,Botetourt,2,61,0,2
WA,Washington,King,0,108,1,0
WI,Wisconsin,Washington,1,4,2,1
WI,Wisconsin,St. Croix,0,85,1,2
WY,Wyoming,Teton,0,83,1,0
WY,Wyoming,Crook,1,76,2,1
WY,Wyoming,Converse,1,86,2,1
WY,Wyoming,Campbell,1,33,1,0
WY,Wyoming,Lincoln,0,92,1,0
WY,Wyoming,Park,2,119,0,0
AZ,Arizona,Greenlee,2,119,0,0
CA,California,Nevada,2,44,1,2
CA,California,Contra Costa,1,116,2,1
CA,California,Placer,1,95,1,1
CA,California,Calaveras,2,75,0,2
CA,California,Amador,2,23,0,2
CO,Colorado,Delta,1,113,1,0
CO,Colorado,Dolores,0,85,1,0
CO,Colorado,Custer,1,5,1,0
CO,Colorado,Rio Grande,2,57,0,2
CT,Connecticut,New London,1,25,2,1
CT,Connecticut,Windham,1,46,2,1
CT,Connecticut,New Haven,0,44,1,2
DE,Delaware,Sussex,0,70,1,0
DE,Delaware,New Castle,2,19,0,0
FL,Florida,St. Johns,0,60,2,1
FL,Florida,Palm Beach,1,115,2,1
GA,Georgia,Fulton,1,79,2,1
GA,Georgia,Effingham,0,11,2,1
GA,Georgia,Gwinnett,0,78,0,0
GA,Georgia,Bryan,0,60,2,1
GA,Georgia,Paulding,0,96,1,1
GA,Georgia,Coweta,0,108,1,0
GA,Georgia,Lee,2,55,0,2
ID,Idaho,Custer,0,3,1,0
ID,Idaho,Fremont,0,105,1,2
ID,Idaho,Bonner,0,85,1,0
ID,Idaho,Latah,2,67,0,2
ID,Idaho,Idaho,1,25,2,1
ID,Idaho,Minidoka,1,113,1,0
ID,Idaho,Oneida,0,86,2,1
ID,Idaho,Bear Lake,1,72,2,1
ID,Idaho,Boise,2,63,0,2
ID,Idaho,Franklin,1,46,2,1
IL,Illinois,Morgan,0,71,1,0
IL,Illinois,Randolph,2,94,0,2
IL,Illinois,Montgomery,0,78,0,0
IL,Illinois,Pope,1,27,1,0
IL,Illinois,Rock Island,1,79,2,1
IL,Illinois,Perry,1,86,2,1
IL,Illinois,Christian,1,76,2,1
IL,Illinois,Wabash,1,72,2,0
IL,Illinois,Iroquois,1,115,2,1
IL,Illinois,Logan,0,85,1,0
IL,Illinois,Macoupin,1,46,2,1
IL,Illinois,Shelby,1,79,2,1
IL,Illinois,Hancock,2,19,1,0
IL,Illinois,Johnson,2,67,0,2
IL,Illinois,White,0,70,1,0
IL,Illinois,Adams,1,76,2,1
IL,Illinois,Sangamon,0,11,1,0
IL,Illinois,Scott,2,119,0,0
IL,Illinois,Cass,1,116,2,1
IL,Illinois,Fulton,0,16,2,1
IL,Illinois,Lawrence,0,11,1,0
IL,Illinois,Cumberland,1,25,2,1
IN,Indiana,Hancock,2,94,0,2
MD,Maryland,Garrett,1,104,2,1
MD,Maryland,Kent,2,63,0,0
MD,Maryland,Worcester,1,79,2,1
MD,Maryland,St. Mary's,0,85,1,0
ME,Maine,Knox,2,38,1,0
ME,Maine,Lincoln,2,119,0,0
MI,Michigan,Barry,1,79,2,1
MI,Michigan,Leelanau,0,88,1,0
MI,Michigan,Emmet,1,20,2,1
MI,Michigan,Eaton,2,55,0,2
MI,Michigan,Ionia,0,69,1,0
MI,Michigan,Grand Traverse,2,59,0,2
MI,Michigan,Oakland,0,36,2,1
MO,Missouri,Andrew,0,85,1,0
MO,Missouri,St. Charles,1,104,2,0
MO,Missouri,Ralls,0,70,1,0
MO,Missouri,St. Louis,0,0,1,0
MS,Mississippi,Rankin,0,46,2,1
MS,Mississippi,Greene,1,8,2,1
MT,Montana,Golden Valley,1,25,2,1
MT,Montana,Phillips,1,79,2,1
MT,Montana,Lincoln,0,26,1,0
MT,Montana,Mineral,2,61,0,2
MT,Montana,Musselshell,1,25,2,1
NC,North Carolina,Union,0,100,1,1
NC,North Carolina,Polk,2,65,0,2
NC,North Carolina,Dare,2,78,0,0
NC,North Carolina,Currituck,0,40,1,0
NC,North Carolina,Orange,2,119,0,0
NC,North Carolina,Durham,1,79,2,1
NH,New Hampshire,Sullivan,2,48,0,2
NH,New Hampshire,Grafton,0,26,1,0
NJ,New Jersey,Hudson,2,50,0,2
NJ,New Jersey,Mercer,2,6,0,2
NM,New Mexico,Guadalupe,2,6,0,2
NM,New Mexico,Grant,0,39,1,0
NM,New Mexico,Santa Fe,0,16,2,1
NV,Nevada,Douglas,2,55,0,2
NV,Nevada,Humboldt,2,74,0,2
NY,New York,Ontario,2,118,0,2
NY,New York,Steuben,1,5,2,1
NY,New York,Seneca,2,22,0,0
NY,New York,Orange,1,79,2,1
NY,New York,Washington,1,42,2,1
NY,New York,Wayne,0,52,1,0
NY,New York,Lewis,2,78,0,0
NY,New York,Rockland,2,6,0,2
NY,New York,Warren,1,7,2,1
NY,New York,Madison,2,33,1,0
NY,New York,Richmond,1,104,2,1
NY,New York,New York,1,60,2,1
NY,New York,Columbia,2,70,0,0
NY,New York,Schoharie,2,23,0,2
NY,New York,Cayuga,0,54,1,0
NY,New York,Niagara,0,85,1,0
NY,New York,Greene,2,6,0,2
OH,Ohio,Putnam,0,43,1,0
OR,Oregon,Clackamas,0,107,1,0
PA,Pennsylvania,Montgomery,1,101,2,1
SD,South Dakota,Jackson,1,116,2,1
TX,Texas,La Salle,2,18,0,2
TX,Texas,Cochran,1,87,2,1
TX,Texas,Brazos,1,9,2,1
TX,Texas,Hidalgo,0,8,2,0
TX,Texas,Lamb,2,75,0,2
TX,Texas,Kinney,1,66,2,1
TX,Texas,Shelby,1,9,2,1
TX,Texas,Duval,0,62,1,0
TX,Texas,Nacogdoches,0,93,1,0
TX,Texas,Cherokee,0,27,1,0
UT,Utah,Salt Lake,2,105,1,2
UT,Utah,Weber,2,44,0,2
VA,Virginia,Charles City,0,19,1,0
VA,Virginia,Appomattox,1,64,2,1
VA,Virginia,Wythe,2,94,0,2
VA,Virginia,Greensville,1,84,1,1
VA,Virginia,Montgomery,0,8,1,0
VA,Virginia,Page,1,82,2,1
VA,Virginia,Pittsylvania,1,5,1,0
VA,Virginia,Covington City,0,49,1,1
VA,Virginia,Campbell,1,76,2,1
VA,Virginia,Fredericksburg City,1,4,2,1
VA,Virginia,Winchester City,0,91,1,0
VA,Virginia,Lunenburg,0,113,1,0
VT,Vermont,Franklin,0,27,1,0
VT,Vermont,Caledonia,0,33,1,0
VT,Vermont,Windham,0,105,1,2
WA,Washington,Skagit,2,103,0,2
WA,Washington,Chelan,1,32,2,1
WA,Washington,Lincoln,0,117,2,0
WA,Washington,Thurston,0,85,1,0
WA,Washington,Jefferson,1,25,2,1
WI,Wisconsin,Taylor,2,91,1,0
WI,Wisconsin,Vernon,0,108,2,1
WI,Wisconsin,Price,0,60,2,1
WI,Wisconsin,Kenosha,2,14,0,2
WI,Wisconsin,Shawano,2,26,1,0
WI,Wisconsin,Racine,2,56,0,2
WI,Wisconsin,Richland,1,39,1,0
WI,Wisconsin,Langlade,0,27,1,0
WI,Wisconsin,Sauk,2,44,1,2
WI,Wisconsin,Polk,2,73,0,2
WI,Wisconsin,Douglas,1,38,1,0
WI,Wisconsin,Monroe,1,115,2,1
WI,Wisconsin,Dunn,2,38,1,0
WI,Wisconsin,Green Lake,2,103,0,2
WY,Wyoming,Niobrara,1,68,2,1
WY,Wyoming,Fremont,1,9,2,1
AK,Alaska,Lake and Peninsula,2,63,0,0
AK,Alaska,Dillingham,0,20,1,0
AR,Arkansas,Cleveland,1,9,2,1
AR,Arkansas,Hot Spring,0,15,1,1
AR,Arkansas,Faulkner,0,17,2,1
AR,Arkansas,Grant,0,27,1,0
AZ,Arizona,La Paz,2,57,0,2
AZ,Arizona,Coconino,0,5,1,0
AZ,Arizona,Mohave,1,46,2,1
CA,California,Shasta,2,98,0,0
CA,California,Kings,0,95,1,1
CA,California,Colusa,0,27,1,0
CA,California,Yuba,2,47,0,2
CA,California,Kern,1,115,2,1
CA,California,Tehama,1,8,2,1
CA,California,Del Norte,0,105,1,2
CA,California,Riverside,1,34,2,1
FL,Florida,Volusia,1,104,2,0
FL,Florida,Hernando,2,47,0,2
FL,Florida,Walton,1,35,2,1
FL,Florida,Washington,0,108,2,1
FL,Florida,Citrus,0,105,1,2
FL,Florida,Columbia,2,59,0,2
FL,Florida,Jackson,2,61,0,2
FL,Florida,Hillsborough,1,104,2,1
FL,Florida,Taylor,1,16,2,1
FL,Florida,Jefferson,2,23,0,2
FL,Florida,Highlands,0,85,1,0
GA,Georgia,Bacon,1,36,2,1
GA,Georgia,Wheeler,0,70,0,0
GA,Georgia,Jeff Davis,1,70,1,0
GA,Georgia,Wayne,1,91,1,0
GA,Georgia,Lincoln,0,10,0,2
GA,Georgia,Pulaski,1,39,2,0
GA,Georgia,Carroll,0,17,2,1
GA,Georgia,Lumpkin,0,42,2,1
GA,Georgia,Brantley,0,43,1,1
GA,Georgia,Floyd,0,43,1,0
GA,Georgia,Franklin,0,11,1,0
GA,Georgia,Gordon,0,108,1,0
GA,Georgia,Troup,1,52,1,1
GA,Georgia,Heard,2,118,0,2
GA,Georgia,Schley,0,10,0,2
GA,Georgia,Rabun,2,12,0,2
GA,Georgia,Elbert,0,31,2,1
GA,Georgia,Lamar,2,94,0,2
GA,Georgia,Peach,0,70,1,0
ID,Idaho,Power,1,64,1,0
IL,Illinois,Pulaski,0,0,1,0
IL,Illinois,Coles,1,46,2,1
IN,Indiana,Blackford,1,89,2,1
IN,Indiana,Newton,2,47,0,2
IN,Indiana,Benton,1,89,1,0
IN,Indiana,Washington,0,33,1,0
IN,Indiana,Owen,1,35,2,1
IN,Indiana,Knox,2,70,1,0
IN,Indiana,Rush,0,52,1,0
IN,Indiana,Jefferson,2,103,0,2
IN,Indiana,Martin,2,80,0,0
IN,Indiana,Clark,2,67,0,2
IN,Indiana,Monroe,1,115,2,1
IN,Indiana,Jackson,1,114,2,1
IN,Indiana,Cass,2,24,0,2
IN,Indiana,Pulaski,2,106,0,0
IN,Indiana,Adams,0,70,1,0
KY,Kentucky,Harrison,1,31,1,1
KY,Kentucky,Clark,1,16,2,1
KY,Kentucky,Daviess,2,77,0,0
KY,Kentucky,Owen,0,85,1,0
KY,Kentucky,Graves,2,13,0,2
KY,Kentucky,Livingston,0,18,1,0
KY,Kentucky,Meade,1,115,2,1
KY,Kentucky,Hardin,2,56,0,2
KY,Kentucky,Trigg,1,52,1,0
KY,Kentucky,Jessamine,1,79,2,1
KY,Kentucky,Boyd,2,55,0,2
KY,Kentucky,Bracken,0,85,0,0
KY,Kentucky,Ballard,1,20,2,1
KY,Kentucky,Hopkins,0,98,1,0
KY,Kentucky,Warren,0,38,1,0
LA,Louisiana,La Salle,2,57,0,0
LA,Louisiana,East Feliciana,1,9,2,1
LA,Louisiana,Pointe Coupee,2,14,0,2
LA,Louisiana,St. Martin,1,72,2,0
LA,Louisiana,Assumption,2,93,1,0
MA,Massachusetts,Franklin,0,64,1,0
ME,Maine,Oxford,0,62,1,0
ME,Maine,Penobscot,1,72,2,1
MI,Michigan,Muskegon,0,91,1,0
MI,Michigan,Osceola,1,34,2,1
MI,Michigan,Oscoda,0,70,1,0
MI,Michigan,Chippewa,0,100,1,1
MI,Michigan,Mecosta,2,61,0,2
MI,Michigan,Mackinac,2,73,0,0
MO,Missouri,Saline,1,46,2,1
MO,Missouri,Vernon,2,106,1,0
MO,Missouri,Jasper,1,115,2,1
MO,Missouri,Nodaway,0,15,1,1
MO,Missouri,Henry,2,109,0,2
MO,Missouri,St. Clair,0,15,1,1
MO,Missouri,Mercer,1,76,2,1
MO,Missouri,Chariton,0,37,0,2
MO,Missouri,Grundy,0,5,1,0
MO,Missouri,Harrison,2,73,0,2
MO,Missouri,Randolph,0,38,1,0
MO,Missouri,Texas,1,7,2,1
MO,Missouri,Bates,2,110,1,0
MO,Missouri,Barry,1,95,2,1
MO,Missouri,Miller,0,40,1,2
MO,Missouri,Montgomery,0,85,1,0
MO,Missouri,Lawrence,1,79,2,1
MS,Mississippi,Grenada,0,43,1,0
MS,Mississippi,Tallahatchie,0,60,2,1
MS,Mississippi,Lowndes,2,61,0,2
MS,Mississippi,Warren,2,22,0,0
MS,Mississippi,Lauderdale,2,47,0,2
MS,Mississippi,Yalobusha,0,41,1,0
MS,Mississippi,Clarke,2,105,1,2
MS,Mississippi,Wilkinson,1,79,2,1
MS,Mississippi,Union,2,2,0,2
MS,Mississippi,Jones,1,35,2,1
MS,Mississippi,Prentiss,1,76,2,1
MS,Mississippi,Panola,0,27,1,0
MS,Mississippi,Newton,0,91,1,0
MS,Mississippi,Alcorn,2,2,0,2
NC,North Carolina,Clay,2,2,1,2
NC,North Carolina,Cumberland,1,17,2,1
NC,North Carolina,Pitt,2,74,0,2
NC,North Carolina,Graham,0,70,1,0
NC,North Carolina,Randolph,0,113,1,0
NC,North Carolina,Alamance,2,2,0,2
NC,North Carolina,Martin,1,92,1,0
NC,North Carolina,Harnett,0,84,2,1
NC,North Carolina,Jackson,2,12,0,2
NC,North Carolina,Caldwell,1,112,2,1
ND,North Dakota,Benson,0,106,0,0
NM,New Mexico,Torrance,0,51,2,0
NM,New Mexico,Roosevelt,2,12,0,2
NV,Nevada,Nye,2,14,0,2
OH,Ohio,Champaign,0,93,1,0
OH,Ohio,Stark,2,103,0,2
OH,Ohio,Hamilton,1,7,2,1
OH,Ohio,Carroll,2,21,0,2
OH,Ohio,Crawford,0,16,2,1
OH,Ohio,Butler,0,8,2,1
OH,Ohio,Williams,0,33,1,0
OH,Ohio,Logan,1,32,2,1
OH,Ohio,Summit,1,89,1,1
OH,Ohio,Preble,2,75,1,2
OH,Ohio,Defiance,0,62,1,1
OH,Ohio,Cuyahoga,2,109,0,2
OK,Oklahoma,Roger Mills,1,32,2,1
OK,Oklahoma,Wagoner,2,55,0,2
OK,Oklahoma,Washita,0,84,2,1
OK,Oklahoma,Tulsa,2,93,1,0
OK,Oklahoma,Logan,1,76,2,1
OK,Oklahoma,Harper,0,38,1,0
OK,Oklahoma,Beckham,0,0,1,0
OK,Oklahoma,Noble,1,92,1,0
OK,Oklahoma,Dewey,1,1,2,1
OR,Oregon,Marion,1,84,2,1
OR,Oregon,Yamhill,0,66,2,1
OR,Oregon,Morrow,2,47,0,2
OR,Oregon,Sherman,1,116,2,1
OR,Oregon,Benton,2,63,0,2
OR,Oregon,Multnomah,1,86,2,1
OR,Oregon,Clatsop,2,23,0,2
PA,Pennsylvania,Dauphin,1,68,2,1
PA,Pennsylvania,Fulton,0,39,1,0
PA,Pennsylvania,Luzerne,1,52,1,0
PA,Pennsylvania,Juniata,2,33,0,0
PA,Pennsylvania,Cameron,0,11,2,0
PA,Pennsylvania,Sullivan,2,106,0,0
PA,Pennsylvania,Carbon,1,16,2,1
PA,Pennsylvania,Mercer,0,0,1,0
PA,Pennsylvania,Bradford,2,63,0,0
PA,Pennsylvania,Venango,1,7,2,1
PA,Pennsylvania,Somerset,0,33,1,0
PA,Pennsylvania,Schuylkill,2,48,0,2
PA,Pennsylvania,Indiana,1,4,2,1
PA,Pennsylvania,Clinton,0,92,2,0
SC,South Carolina,McCormick,2,71,0,0
SC,South Carolina,Calhoun,1,7,2,1
SC,South Carolina,Sumter,2,61,0,2
SC,South Carolina,Newberry,0,108,2,1
SC,South Carolina,Greenwood,2,57,0,2
SD,South Dakota,Ziebach,0,107,1,1
TX,Texas,Hudspeth,0,107,1,0
TX,Texas,Starr,2,14,0,2
